27.9,28.3,10000,0,0,15
27.9,28.3,10000,0,0,15
27.9,28.25,10000,0,0,15
27.8,28.1,10000,0,0,15
27.98,28.25,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.1,28.4,10000,0,0,15
28.25,28.5,10000,0,0,15
28.3,28.6,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.45,28.7,10000,0,0,15
28.5,28.75,10000,0,0,15
28.6,28.8,10000,0,0,15
28.65,28.9,10000,0,0,15
28.65,28.9,10000,0,0,15
28.65,28.9,10000,0,0,15
28.7,28.95,10000,0,0,15
28.6,28.9,10000,0,0,15
28.6,28.78,10000,0,0,15
28.5,28.7,10000,0,0,15
28.25,28.5,10000,0,0,15
28.25,28.5,10000,0,0,15
28.25,28.5,10000,0,0,15
27.95,28.25,10000,0,0,15
27.75,28.0,10000,0,0,15
27.9,28.3,10000,0,0,15
27.9,28.3,10000,0,0,15
27.9,28.25,10000,0,0,15
27.8,28.1,10000,0,0,15
27.98,28.25,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.1,28.4,10000,0,0,15
28.25,28.5,10000,0,0,15
28.3,28.6,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.45,28.7,10000,0,0,15
28.5,28.75,10000,0,0,15
28.6,28.8,10000,0,0,15
28.65,28.9,10000,0,0,15
28.65,28.9,10000,0,0,15
28.65,28.9,10000,0,0,15
28.7,28.95,10000,0,0,15
28.6,28.9,10000,0,0,15
28.6,28.78,10000,0,0,15
28.5,28.7,10000,0,0,15
28.25,28.5,10000,0,0,15
28.25,28.5,10000,0,0,15
28.25,28.5,10000,0,0,15
27.95,28.25,10000,0,0,15
27.75,28.0,10000,0,0,15
27.9,28.3,10000,0,0,15
27.9,28.3,10000,0,0,15
27.9,28.25,10000,0,0,15
27.8,28.1,10000,0,0,15
27.98,28.25,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.1,28.4,10000,0,0,15
28.25,28.5,10000,0,0,15
28.3,28.6,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.45,28.7,10000,0,0,15
28.5,28.75,10000,0,0,15
28.6,28.8,10000,0,0,15
28.65,28.9,10000,0,0,15
28.65,28.9,10000,0,0,15
28.65,28.9,10000,0,0,15
28.7,28.95,10000,0,0,15
28.6,28.9,10000,0,0,15
28.6,28.78,10000,0,0,15
28.5,28.7,10000,0,0,15
28.25,28.5,10000,0,0,15
28.25,28.5,10000,0,0,15
28.25,28.5,10000,0,0,15
27.95,28.25,10000,0,0,15
27.75,28.0,10000,0,0,15
27.9,28.3,10000,0,0,15
27.9,28.3,10000,0,0,15
27.9,28.25,10000,0,0,15
27.8,28.1,10000,0,0,15
27.98,28.25,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.1,28.4,10000,0,0,15
28.25,28.5,10000,0,0,15
28.3,28.6,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.45,28.7,10000,0,0,15
28.5,28.75,10000,0,0,15
28.6,28.8,10000,0,0,15
28.65,28.9,10000,0,0,15
28.65,28.9,10000,0,0,15
28.65,28.9,10000,0,0,15
28.7,28.95,10000,0,0,15
28.6,28.9,10000,0,0,15
28.6,28.78,10000,0,0,15
28.5,28.7,10000,0,0,15
28.25,28.5,10000,0,0,15
28.25,28.5,10000,0,0,15
28.25,28.5,10000,0,0,15
27.95,28.25,10000,0,0,15
27.75,28.0,10000,0,0,15
27.9,28.3,10000,0,0,15
27.9,28.3,10000,0,0,15
27.9,28.25,10000,0,0,15
27.8,28.1,10000,0,0,15
27.98,28.25,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.1,28.4,10000,0,0,15
28.25,28.5,10000,0,0,15
28.3,28.6,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.45,28.7,10000,0,0,15
28.5,28.75,10000,0,0,15
28.6,28.8,10000,0,0,15
28.65,28.9,10000,0,0,15
28.65,28.9,10000,0,0,15
28.65,28.9,10000,0,0,15
28.7,28.95,10000,0,0,15
28.6,28.9,10000,0,0,15
28.6,28.78,10000,0,0,15
28.5,28.7,10000,0,0,15
28.25,28.5,10000,0,0,15
28.25,28.5,10000,0,0,15
28.25,28.5,10000,0,0,15
27.95,28.25,10000,0,0,15
27.75,28.0,10000,0,0,15
27.9,28.3,10000,0,0,15
27.9,28.3,10000,0,0,15
27.9,28.25,10000,0,0,15
27.8,28.1,10000,0,0,15
27.98,28.25,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.1,28.4,10000,0,0,15
28.25,28.5,10000,0,0,15
28.3,28.6,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.45,28.7,10000,0,0,15
28.5,28.75,10000,0,0,15
28.6,28.8,10000,0,0,15
28.65,28.9,10000,0,0,15
28.65,28.9,10000,0,0,15
28.65,28.9,10000,0,0,15
28.7,28.95,10000,0,0,15
28.6,28.9,10000,0,0,15
28.6,28.78,10000,0,0,15
28.5,28.7,10000,0,0,15
28.25,28.5,10000,0,0,15
28.25,28.5,10000,0,0,15
28.25,28.5,10000,0,0,15
27.95,28.25,10000,0,0,15
27.75,28.0,10000,0,0,15
27.9,28.3,10000,0,0,15
27.9,28.3,10000,0,0,15
27.9,28.25,10000,0,0,15
27.8,28.1,10000,0,0,15
27.98,28.25,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.1,28.4,10000,0,0,15
28.25,28.5,10000,0,0,15
28.3,28.6,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.45,28.7,10000,0,0,15
28.5,28.75,10000,0,0,15
28.6,28.8,10000,0,0,15
28.65,28.9,10000,0,0,15
28.65,28.9,10000,0,0,15
28.65,28.9,10000,0,0,15
28.7,28.95,10000,0,0,15
28.6,28.9,10000,0,0,15
28.6,28.78,10000,0,0,15
28.5,28.7,10000,0,0,15
28.25,28.5,10000,0,0,15
28.25,28.5,10000,0,0,15
28.25,28.5,10000,0,0,15
27.95,28.25,10000,0,0,15
27.75,28.0,10000,0,0,15
27.9,28.3,10000,0,0,15
27.9,28.3,10000,0,0,15
27.9,28.25,10000,0,0,15
27.8,28.1,10000,0,0,15
27.98,28.25,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.1,28.4,10000,0,0,15
28.25,28.5,10000,0,0,15
28.3,28.6,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.45,28.7,10000,0,0,15
28.5,28.75,10000,0,0,15
28.6,28.8,10000,0,0,15
28.65,28.9,10000,0,0,15
28.65,28.9,10000,0,0,15
28.65,28.9,10000,0,0,15
28.7,28.95,10000,0,0,15
28.6,28.9,10000,0,0,15
28.6,28.78,10000,0,0,15
28.5,28.7,10000,0,0,15
28.25,28.5,10000,0,0,15
28.25,28.5,10000,0,0,15
28.25,28.5,10000,0,0,15
27.95,28.25,10000,0,0,15
27.75,28.0,10000,0,0,15
27.9,28.3,10000,0,0,15
27.9,28.3,10000,0,0,15
27.9,28.25,10000,0,0,15
27.8,28.1,10000,0,0,15
27.98,28.25,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.1,28.4,10000,0,0,15
28.25,28.5,10000,0,0,15
28.3,28.6,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.45,28.7,10000,0,0,15
28.5,28.75,10000,0,0,15
28.6,28.8,10000,0,0,15
28.65,28.9,10000,0,0,15
28.65,28.9,10000,0,0,15
28.65,28.9,10000,0,0,15
28.7,28.95,10000,0,0,15
28.6,28.9,10000,0,0,15
28.6,28.78,10000,0,0,15
28.5,28.7,10000,0,0,15
28.25,28.5,10000,0,0,15
28.25,28.5,10000,0,0,15
28.25,28.5,10000,0,0,15
27.95,28.25,10000,0,0,15
27.75,28.0,10000,0,0,15
27.9,28.3,10000,0,0,15
27.9,28.3,10000,0,0,15
27.9,28.25,10000,0,0,15
27.8,28.1,10000,0,0,15
27.98,28.25,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.05,28.35,10000,0,0,15
28.1,28.4,10000,0,0,15
28.25,28.5,10000,0,0,15
28.3,28.6,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.4,28.65,10000,0,0,15
28.45,28.7,10000,0,0,15
28.5,28.75,10000,0,0,15
28.6,28.8,10000,0,0,15
28.65,28.9,10000,0,0,15
28.65,28.9,10000,0,0,15
28.65,28.9,10000,0,0,15
28.7,28.95,10000,0,0,15
28.6,28.9,10000,0,0,15
28.6,28.78,10000,0,0,15
28.5,28.7,10000,0,0,15
28.25,28.5,10000,0,0,15
28.25,28.5,10000,0,0,15
28.25,28.5,10000,0,0,15
27.95,28.25,10000,0,0,15
27.75,28.0,10000,0,0,15
25.8,26.1,10000.0,0,0.0,15
25.8,26.1,10000.0,0,0.0,11
25.8,26.1,9478.0,20,-522.0,6
25.8,26.1,8689.0,50,-1311.0,11
25.9,26.2,8167.0,70,-1833.0,10
25.9,26.2,8161.0,70,-1839.0,14
25.95,26.25,8679.0,50,-1321.0,10
25.95,26.25,8673.0,50,-1327.0,5
25.95,26.25,8658.0,50,-1342.0,6
25.95,26.25,7864.5,80,-2135.5,2
25.95,26.2,5758.5,160,-4241.5,15
25.9,26.15,5758.5,160,-4241.5,6
25.95,26.15,4969.0,190,-5031.0,4
26.05,26.3,6256.5,140,-3743.5,13
26.1,26.35,7559.0,90,-2441.0,6
26.05,26.35,6763.5,120,-3236.5,8
26.05,26.35,8841.5,40,-1158.5,2
26.05,26.35,6727.5,120,-3272.5,6
26.15,26.35,5931.0,150,-4069.0,14
26.25,26.45,6454.0,130,-3546.0,15
26.2,26.4,6454.0,130,-3546.0,7
26.05,26.3,5134.0,180,-4866.0,15
26.05,26.3,5134.0,180,-4866.0,10
26.05,26.3,5129.0,180,-4871.0,15
26.0,26.2,5129.0,180,-4871.0,8
26.0,26.2,7205.0,100,-2795.0,13
26.05,26.3,8505.0,50,-1495.0,13
26.05,26.3,9807.5,0,-192.5,15
26.05,26.3,9807.5,0,-192.5,11
26.05,26.3,9281.5,20,-718.5,14
26.05,26.3,10000.0,0,0.0,15
26.05,26.3,10000.0,0,0.0,3
26.05,26.3,7370.0,100,-2630.0,7
26.1,26.3,6055.0,150,-3945.0,9
26.1,26.4,6834.0,120,-3166.0,8
26.1,26.35,8916.0,40,-1084.0,2
26.1,26.35,6803.0,120,-3197.0,6
26.1,26.35,6007.5,150,-3992.5,7
26.05,26.35,4690.0,200,-5310.0,13
26.05,26.3,5992.5,150,-4007.5,10
26.05,26.3,5987.5,150,-4012.5,1
26.1,26.3,4660.0,200,-5340.0,8
26.1,26.3,6744.0,120,-3256.0,11
26.1,26.3,6218.0,140,-3782.0,2
26.1,26.3,4110.0,220,-5890.0,2
26.1,26.35,2002.0,300,-7998.0,6
26.1,26.3,1206.5,330,-8793.5,0
26.15,26.35,1186.5,330,-8813.5,6
26.25,26.5,392.0,360,-9608.0,0
26.25,26.5,367.0,360,-9633.0,15
26.25,26.5,367.0,360,-9633.0,10
26.25,26.5,362.0,360,-9638.0,8
26.3,26.55,2457.0,280,-7543.0,10
26.4,26.6,2452.0,280,-7548.0,14
26.45,26.8,2980.0,260,-7020.0,12
26.55,26.9,5625.0,160,-4375.0,9
26.6,26.9,6414.5,130,-3585.5,10
26.6,26.9,6408.5,130,-3591.5,9
26.6,26.9,7200.5,100,-2799.5,4
26.6,26.9,8515.5,50,-1484.5,13
26.8,26.9,9845.5,0,-154.5,15
26.05,26.3,10000.0,0,0.0,7
26.05,26.3,8685.0,50,-1315.0,9
26.05,26.3,9461.5,20,-538.5,6
26.1,26.3,8667.5,50,-1332.5,14
26.1,26.4,9189.5,30,-810.5,11
26.1,26.35,8661.5,50,-1338.5,5
26.1,26.35,8649.0,50,-1351.0,1
26.1,26.35,7319.0,100,-2681.0,14
26.05,26.35,7841.0,80,-2159.0,6
26.05,26.3,7044.5,110,-2955.5,12
26.05,26.3,9649.5,10,-350.5,11
26.1,26.3,9123.5,30,-876.5,10
26.1,26.3,9119.5,30,-880.5,2
26.1,26.3,7011.5,110,-2988.5,11
26.1,26.3,6485.5,130,-3514.5,8
26.1,26.35,8569.5,50,-1430.5,13
26.1,26.3,9874.5,0,-125.5,7
