date,buy,sale,nb
01.12.2014,19.2,20.0,18.79492
02.12.2014,19.2,20.0,18.835725
03.12.2014,19.2,20.0,18.866618
04.12.2014,19.2,20.0,18.862308
05.12.2014,19.3,20.0,18.978021
06.12.2014,19.3,20.0,18.978021
07.12.2014,19.3,20.0,18.978021
08.12.2014,19.3,20.0,19.192883
09.12.2014,19.4,20.0,19.09492
10.12.2014,19.7,20.14,19.353773
11.12.2014,19.83,20.6,19.42112
12.12.2014,19.9,20.9,19.525259
13.12.2014,19.9,20.9,19.525259
14.12.2014,19.9,20.9,19.525259
15.12.2014,20.11,21.0,19.621676
16.12.2014,20.4,20.53,19.600654
17.12.2014,20.5,20.64,19.782016
18.12.2014,20.0,20.34,19.628625
19.12.2014,20.0,20.34,19.372671
20.12.2014,20.0,20.34,19.372671
21.12.2014,20.0,20.34,19.372671
22.12.2014,20.0,20.3,19.467613
23.12.2014,20.0,20.3,19.199694
24.12.2014,20.0,20.23,19.260195
25.12.2014,20.0,20.17,19.270426
26.12.2014,20.0,20.17,19.267976
27.12.2014,20.0,20.17,19.267976
28.12.2014,20.0,20.17,19.267976
29.12.2014,20.0,20.16,19.232908
30.12.2014,19.9,20.0,19.232908
31.12.2014,20.0,20.13,19.232908
