date,buy,sale,nb
01.12.2014,15.350000,15.700000,15.056413
02.12.2014,15.400000,15.800000,15.106043
03.12.2014,15.500000,15.850000,15.185623
04.12.2014,15.500000,15.900000,15.296657
05.12.2014,15.600000,16.000000,15.415499
06.12.2014,15.600000,16.000000,15.415499
07.12.2014,15.600000,16.000000,15.415499
08.12.2014,15.700000,16.050000,15.525710
09.12.2014,15.900000,16.280000,15.577517
10.12.2014,15.900000,16.300000,15.646999
11.12.2014,16.000000,16.400000,15.672305
12.12.2014,16.300000,16.450000,15.710701
13.12.2014,16.300000,16.450000,15.710701
14.12.2014,16.300000,16.450000,15.710701
15.12.2014,16.350000,16.490000,15.760382
16.12.2014,16.400000,16.530000,15.773905
17.12.2014,16.400000,16.540000,15.778907
18.12.2014,16.400000,16.540000,15.768497
19.12.2014,16.400000,16.540000,15.769370
20.12.2014,16.400000,16.540000,15.769370
21.12.2014,16.400000,16.540000,15.769370
22.12.2014,16.400000,16.540000,15.854396
23.12.2014,16.400000,16.540000,15.661713
24.12.2014,16.400000,16.530000,15.770241
25.12.2014,16.400000,16.530000,15.770870
26.12.2014,16.400000,16.530000,15.768865
27.12.2014,16.400000,16.530000,15.768865
28.12.2014,16.400000,16.530000,15.768865
29.12.2014,16.400000,16.530000,15.768556
30.12.2014,16.400000,16.530000,15.768556
31.12.2014,16.400000,16.530000,15.768556
