date,buy,sale,nb
01.12.2014,0.280000,0.320000,0.305270
02.12.2014,0.290000,0.330000,0.291580
03.12.2014,0.280000,0.320000,0.299120
04.12.2014,0.280000,0.320000,0.281280
05.12.2014,0.290000,0.320000,0.292550
06.12.2014,0.290000,0.320000,0.292550
07.12.2014,0.290000,0.320000,0.292550
08.12.2014,0.290000,0.320000,0.292340
09.12.2014,0.290000,0.320000,0.292220
10.12.2014,0.290000,0.320000,0.288630
11.12.2014,0.290000,0.320000,0.288750
12.12.2014,0.280000,0.320000,0.286730
13.12.2014,0.280000,0.320000,0.286730
14.12.2014,0.280000,0.320000,0.286730
15.12.2014,0.280000,0.320000,0.277020
16.12.2014,0.270000,0.320000,0.270350
17.12.2014,0.240000,0.290000,0.258030
18.12.2014,0.270000,0.320000,0.232620
19.12.2014,0.260000,0.320000,0.264570
20.12.2014,0.260000,0.320000,0.264570
21.12.2014,0.260000,0.320000,0.264570
22.12.2014,0.280000,0.340000,0.261270
23.12.2014,0.300000,0.360000,0.277230
24.12.2014,0.300000,0.320000,0.289000
25.12.2014,0.300000,0.320000,0.289420
26.12.2014,0.280000,0.320000,0.299700
27.12.2014,0.280000,0.320000,0.299700
28.12.2014,0.280000,0.320000,0.299700
29.12.2014,0.280000,0.320000,0.303040
30.12.2014,0.260000,0.320000,0.303040
31.12.2014,0.250000,0.300000,0.303040
