date,buy,sale,nb
01.01.2018,27.900000,28.300000,28.067223
02.01.2018,27.900000,28.300000,28.067223
03.01.2018,27.900000,28.250000,28.067223
04.01.2018,27.800000,28.100000,27.890540
05.01.2018,27.980000,28.250000,28.013366
06.01.2018,28.050000,28.350000,28.013366
07.01.2018,28.050000,28.350000,28.013366
08.01.2018,28.050000,28.350000,28.013366
09.01.2018,28.050000,28.350000,28.203329
10.01.2018,28.100000,28.400000,28.203244
11.01.2018,28.250000,28.500000,28.328813
12.01.2018,28.300000,28.600000,28.445711
13.01.2018,28.400000,28.650000,28.445711
14.01.2018,28.400000,28.650000,28.445711
15.01.2018,28.400000,28.650000,28.536637
16.01.2018,28.400000,28.650000,28.567664
17.01.2018,28.450000,28.700000,28.652576
18.01.2018,28.500000,28.750000,28.666132
19.01.2018,28.600000,28.800000,28.777485
20.01.2018,28.650000,28.900000,28.777485
21.01.2018,28.650000,28.900000,28.777485
22.01.2018,28.650000,28.900000,28.844816
23.01.2018,28.700000,28.950000,28.875837
24.01.2018,28.600000,28.900000,28.864823
25.01.2018,28.600000,28.780000,28.865367
26.01.2018,28.500000,28.700000,28.745248
27.01.2018,28.250000,28.500000,28.745248
28.01.2018,28.250000,28.500000,28.745248
29.01.2018,28.250000,28.500000,28.548638
30.01.2018,27.950000,28.250000,28.246515
31.01.2018,27.750000,28.000000,28.008791
01.02.2018,27.700000,28.000000,27.843493
02.02.2018,27.750000,28.000000,27.869462
03.02.2018,27.700000,28.000000,27.869462
04.02.2018,27.700000,28.000000,27.869462
05.02.2018,27.700000,28.000000,27.887139
06.02.2018,27.550000,27.800000,27.742448
07.02.2018,27.300000,27.500000,27.460866
08.02.2018,27.300000,27.500000,27.119635
09.02.2018,27.100000,27.350000,27.124023
10.02.2018,27.000000,27.300000,27.124023
11.02.2018,27.000000,27.300000,27.124023
12.02.2018,27.000000,27.300000,27.058546
13.02.2018,26.700000,27.050000,26.840367
14.02.2018,26.700000,27.100000,26.699480
15.02.2018,26.800000,27.050000,26.654762
16.02.2018,26.900000,27.300000,26.759805
17.02.2018,26.900000,27.250000,26.759805
18.02.2018,26.900000,27.200000,26.759805
19.02.2018,26.900000,27.250000,26.990889
20.02.2018,26.850000,27.150000,27.011922
21.02.2018,26.800000,27.120000,27.072945
22.02.2018,26.900000,27.200000,26.988039
23.02.2018,26.800000,27.150000,27.071843
24.02.2018,26.800000,27.100000,27.071843
25.02.2018,26.800000,27.100000,27.071843
26.02.2018,26.800000,27.100000,26.988658
27.02.2018,26.800000,27.100000,27.006610
28.02.2018,26.750000,27.050000,26.948185
01.03.2018,26.700000,27.000000,26.805516
02.03.2018,26.500000,26.800000,26.669496
03.03.2018,26.500000,26.800000,26.535904
04.03.2018,26.500000,26.800000,26.535904
05.03.2018,26.500000,26.650000,26.535904
06.03.2018,26.250000,26.550000,26.482080
07.03.2018,26.150000,26.500000,26.348957
08.03.2018,26.050000,26.400000,26.348957
09.03.2018,26.050000,26.400000,26.348957
10.03.2018,26.050000,26.400000,26.348957
11.03.2018,26.050000,26.400000,26.348957
12.03.2018,26.050000,26.300000,26.093953
13.03.2018,25.800000,26.200000,25.924612
14.03.2018,26.000000,26.200000,25.915887
15.03.2018,26.200000,26.650000,26.013978
16.03.2018,26.300000,26.650000,26.272654
17.03.2018,26.350000,26.650000,26.272654
18.03.2018,26.350000,26.650000,26.272654
19.03.2018,26.350000,26.650000,26.353910
20.03.2018,26.200000,26.650000,26.436044
21.03.2018,26.200000,26.500000,26.301118
22.03.2018,26.100000,26.400000,26.280974
23.03.2018,26.100000,26.400000,26.253649
24.03.2018,26.100000,26.400000,26.253649
25.03.2018,26.100000,26.400000,26.253649
26.03.2018,26.100000,26.400000,26.265478
27.03.2018,26.100000,26.400000,26.304390
28.03.2018,26.150000,26.400000,26.306270
29.03.2018,26.300000,26.600000,26.405249
30.03.2018,26.050000,26.400000,26.543493
31.03.2018,26.050000,26.350000,26.543493
01.04.2018,26.050000,26.350000,26.543493
02.04.2018,25.950000,26.250000,26.307046
03.04.2018,25.950000,26.350000,26.160960
04.04.2018,26.050000,26.350000,26.329568
05.04.2018,25.900000,26.250000,26.263057
06.04.2018,25.900000,26.200000,26.066537
07.04.2018,25.900000,26.200000,26.066537
08.04.2018,25.900000,26.200000,26.066537
09.04.2018,25.900000,26.200000,26.066537
10.04.2018,25.900000,26.200000,26.026968
11.04.2018,25.850000,26.150000,25.975527
12.04.2018,25.900000,26.200000,25.925912
13.04.2018,25.900000,26.300000,25.986350
14.04.2018,25.950000,26.250000,25.986350
15.04.2018,25.950000,26.250000,25.986350
16.04.2018,25.950000,26.250000,26.124909
17.04.2018,25.950000,26.150000,26.089279
18.04.2018,25.900000,26.200000,26.082873
19.04.2018,26.000000,26.250000,26.147772
