date,buy,sale,nb
01.01.2017,27.000000,27.700000,27.190858
02.01.2017,27.000000,27.700000,27.190858
03.01.2017,27.000000,28.000000,27.190858
04.01.2017,27.200000,27.800000,27.190858
05.01.2017,27.400000,27.800000,26.692366
06.01.2017,27.700000,28.100000,26.286719
07.01.2017,27.700000,28.100000,26.286719
08.01.2017,27.700000,28.100000,26.286719
09.01.2017,27.700000,28.100000,26.286719
10.01.2017,27.700000,28.100000,27.020929
11.01.2017,27.900000,28.400000,27.186833
12.01.2017,28.200000,28.700000,27.113199
13.01.2017,27.800000,29.000000,27.251629
14.01.2017,27.800000,29.000000,27.251629
15.01.2017,27.800000,29.000000,27.251629
16.01.2017,28.000000,28.800000,27.669232
17.01.2017,27.500000,28.500000,27.721541
18.01.2017,27.700000,28.500000,27.629792
19.01.2017,27.700000,28.300000,27.491865
20.01.2017,27.700000,28.300000,27.442159
21.01.2017,27.700000,28.300000,27.442159
22.01.2017,27.700000,28.300000,27.442159
23.01.2017,27.650000,28.200000,27.428490
24.01.2017,27.650000,28.200000,27.332499
25.01.2017,27.650000,28.200000,27.231902
26.01.2017,27.600000,28.100000,27.208137
27.01.2017,27.570000,28.000000,27.213078
28.01.2017,27.570000,28.000000,27.213078
29.01.2017,27.570000,28.000000,27.213078
30.01.2017,27.500000,27.900000,27.192242
31.01.2017,27.300000,27.700000,27.119036
01.02.2017,27.300000,27.700000,27.079535
02.02.2017,27.200000,27.600000,26.998586
03.02.2017,27.300000,27.700000,26.986979
04.02.2017,27.300000,27.700000,26.986979
05.02.2017,27.300000,27.700000,26.986979
06.02.2017,27.300000,27.700000,27.077975
07.02.2017,27.300000,27.700000,27.262733
08.02.2017,27.300000,27.700000,27.031894
09.02.2017,27.300000,27.700000,26.912499
10.02.2017,27.300000,27.700000,27.025143
11.02.2017,27.300000,27.700000,27.025143
12.02.2017,27.300000,27.700000,27.025143
13.02.2017,27.300000,27.700000,27.206833
14.02.2017,27.200000,27.600000,27.165110
15.02.2017,27.150000,27.600000,27.230462
16.02.2017,27.150000,27.600000,26.993603
17.02.2017,27.150000,27.600000,26.988684
18.02.2017,27.150000,27.600000,26.988684
19.02.2017,27.150000,27.600000,26.988684
20.02.2017,27.100000,27.450000,27.026138
21.02.2017,27.100000,27.450000,27.025299
22.02.2017,27.000000,27.400000,27.042536
23.02.2017,26.900000,27.300000,26.972870
24.02.2017,26.900000,27.300000,26.906286
25.02.2017,26.900000,27.300000,26.906286
26.02.2017,26.900000,27.300000,26.906286
27.02.2017,26.900000,27.300000,26.976569
28.02.2017,27.000000,27.300000,27.053672
01.03.2017,27.050000,27.450000,27.163714
02.03.2017,27.050000,27.450000,27.180639
03.03.2017,27.000000,27.400000,27.091316
04.03.2017,27.000000,27.400000,27.091316
05.03.2017,27.000000,27.400000,27.091316
06.03.2017,26.950000,27.350000,27.119249
07.03.2017,26.900000,27.300000,27.021320
08.03.2017,26.900000,27.300000,27.021320
09.03.2017,26.800000,27.200000,26.959467
10.03.2017,26.800000,27.200000,26.908632
11.03.2017,26.800000,27.200000,26.908632
12.03.2017,26.800000,27.200000,26.908632
13.03.2017,26.850000,27.250000,26.810151
14.03.2017,26.850000,27.250000,26.894568
15.03.2017,26.850000,27.250000,26.904296
16.03.2017,26.900000,27.300000,26.880768
17.03.2017,26.900000,27.300000,26.979001
18.03.2017,26.900000,27.300000,26.979001
19.03.2017,26.900000,27.300000,26.979001
20.03.2017,26.900000,27.300000,26.909264
21.03.2017,26.850000,27.250000,26.887865
22.03.2017,26.850000,27.250000,26.851060
23.03.2017,26.950000,27.300000,26.919904
24.03.2017,26.950000,27.300000,27.057689
25.03.2017,26.950000,27.300000,27.057689
26.03.2017,26.950000,27.300000,27.057689
27.03.2017,27.020000,27.300000,27.124559
28.03.2017,27.000000,27.300000,27.153547
29.03.2017,26.900000,27.250000,27.120665
30.03.2017,26.850000,27.150000,27.040107
31.03.2017,26.850000,27.150000,26.976058
01.04.2017,26.850000,27.150000,26.976058
02.04.2017,26.850000,27.150000,26.976058
03.04.2017,26.750000,27.050000,27.021745
04.04.2017,26.800000,27.150000,27.024639
05.04.2017,26.930000,27.150000,27.118953
06.04.2017,26.850000,27.150000,27.157009
07.04.2017,26.800000,27.100000,27.100326
08.04.2017,26.800000,27.100000,27.100326
09.04.2017,26.800000,27.100000,27.100326
10.04.2017,26.750000,27.050000,26.973995
11.04.2017,26.750000,27.050000,26.933241
12.04.2017,26.730000,27.050000,26.893785
13.04.2017,26.650000,26.950000,26.875671
14.04.2017,26.650000,26.950000,26.864209
15.04.2017,26.650000,26.950000,26.864209
16.04.2017,26.650000,26.950000,26.864209
17.04.2017,26.650000,26.950000,26.864209
18.04.2017,26.650000,26.950000,26.812058
19.04.2017,26.600000,26.900000,26.844959
20.04.2017,26.600000,26.900000,26.787082
21.04.2017,26.550000,26.850000,26.756734
22.04.2017,26.550000,26.850000,26.756734
23.04.2017,26.550000,26.850000,26.756734
24.04.2017,26.450000,26.750000,26.732780
25.04.2017,26.350000,26.700000,26.673697
26.04.2017,26.250000,26.650000,26.631832
27.04.2017,26.220000,26.650000,26.588876
28.04.2017,26.300000,26.600000,26.551453
29.04.2017,26.300000,26.600000,26.551453
30.04.2017,26.300000,26.600000,26.551453
01.05.2017,26.300000,26.600000,26.551453
02.05.2017,26.300000,26.600000,26.551453
03.05.2017,26.150000,26.500000,26.560930
04.05.2017,26.200000,26.500000,26.523425
05.05.2017,26.200000,26.500000,26.485778
06.05.2017,26.200000,26.500000,26.485778
07.05.2017,26.200000,26.500000,26.485778
08.05.2017,26.200000,26.500000,26.485778
09.05.2017,26.200000,26.500000,26.485778
10.05.2017,26.150000,26.450000,26.509341
11.05.2017,26.200000,26.500000,26.455859
12.05.2017,26.250000,26.550000,26.428930
13.05.2017,26.250000,26.550000,26.474312
14.05.2017,26.250000,26.550000,26.474312
15.05.2017,26.250000,26.550000,26.474312
16.05.2017,26.250000,26.550000,26.471947
17.05.2017,26.250000,26.550000,26.433401
18.05.2017,26.220000,26.500000,26.417446
19.05.2017,26.220000,26.500000,26.393442
20.05.2017,26.220000,26.500000,26.393442
21.05.2017,26.220000,26.500000,26.393442
22.05.2017,26.150000,26.450000,26.369659
23.05.2017,26.120000,26.450000,26.341917
24.05.2017,26.100000,26.400000,26.304507
25.05.2017,26.100000,26.400000,26.266118
26.05.2017,26.150000,26.450000,26.276670
27.05.2017,26.150000,26.450000,26.276670
28.05.2017,26.150000,26.450000,26.276670
29.05.2017,26.150000,26.450000,26.345368
