date,buy,sale,nb
01.01.2017,0.436000,0.470000,0.451130
02.01.2017,0.436000,0.470000,0.451130
03.01.2017,0.436000,0.470000,0.451130
04.01.2017,0.436000,0.460000,0.451130
05.01.2017,0.430000,0.460000,0.440050
06.01.2017,0.440000,0.480000,0.433370
07.01.2017,0.440000,0.480000,0.433370
08.01.2017,0.440000,0.480000,0.433370
09.01.2017,0.440000,0.480000,0.433370
10.01.2017,0.445000,0.480000,0.445470
11.01.2017,0.455000,0.480000,0.453470
12.01.2017,0.465000,0.490000,0.450670
13.01.2017,0.470000,0.500000,0.458030
14.01.2017,0.465000,0.500000,0.458030
15.01.2017,0.465000,0.500000,0.458030
16.01.2017,0.465000,0.490000,0.466050
17.01.2017,0.460000,0.490000,0.465070
18.01.2017,0.450000,0.490000,0.465140
19.01.2017,0.450000,0.490000,0.464520
20.01.2017,0.460000,0.490000,0.462360
21.01.2017,0.460000,0.490000,0.462360
22.01.2017,0.460000,0.490000,0.462360
23.01.2017,0.455000,0.480000,0.459670
24.01.2017,0.455000,0.480000,0.459340
25.01.2017,0.455000,0.480000,0.459870
26.01.2017,0.450000,0.480000,0.459990
27.01.2017,0.450000,0.480000,0.456320
28.01.2017,0.450000,0.480000,0.456320
29.01.2017,0.450000,0.480000,0.456320
30.01.2017,0.445000,0.470000,0.450800
31.01.2017,0.440000,0.470000,0.450770
01.02.2017,0.440000,0.470000,0.450690
02.02.2017,0.440000,0.470000,0.447660
03.02.2017,0.445000,0.480000,0.449890
04.02.2017,0.445000,0.480000,0.449890
05.02.2017,0.445000,0.480000,0.449890
06.02.2017,0.450000,0.490000,0.456520
07.02.2017,0.445000,0.480000,0.464350
08.02.2017,0.440000,0.480000,0.456670
09.02.2017,0.450000,0.480000,0.452210
10.02.2017,0.450000,0.480000,0.457870
11.02.2017,0.450000,0.480000,0.457870
12.02.2017,0.450000,0.480000,0.457870
13.02.2017,0.460000,0.490000,0.462340
14.02.2017,0.460000,0.490000,0.467860
15.02.2017,0.465000,0.490000,0.471610
16.02.2017,0.465000,0.490000,0.475470
17.02.2017,0.460000,0.490000,0.472240
18.02.2017,0.460000,0.490000,0.472240
19.02.2017,0.460000,0.490000,0.472240
20.02.2017,0.460000,0.490000,0.468930
21.02.2017,0.460000,0.490000,0.465180
22.02.2017,0.460000,0.490000,0.467390
23.02.2017,0.458000,0.490000,0.469290
24.02.2017,0.458000,0.490000,0.468130
25.02.2017,0.458000,0.490000,0.468130
26.02.2017,0.458000,0.490000,0.468130
27.02.2017,0.457000,0.490000,0.469350
28.02.2017,0.457000,0.490000,0.466950
01.03.2017,0.457000,0.490000,0.468640
02.03.2017,0.455000,0.490000,0.465600
03.03.2017,0.450000,0.490000,0.463840
04.03.2017,0.450000,0.490000,0.463840
05.03.2017,0.450000,0.490000,0.463840
06.03.2017,0.450000,0.490000,0.460350
07.03.2017,0.450000,0.490000,0.463190
08.03.2017,0.450000,0.490000,0.463190
09.03.2017,0.445000,0.490000,0.462720
10.03.2017,0.445000,0.490000,0.457380
11.03.2017,0.445000,0.490000,0.457380
12.03.2017,0.445000,0.490000,0.457380
13.03.2017,0.445000,0.490000,0.452740
14.03.2017,0.450000,0.500000,0.454820
15.03.2017,0.440000,0.500000,0.456360
16.03.2017,0.440000,0.500000,0.454740
17.03.2017,0.440000,0.500000,0.463210
18.03.2017,0.440000,0.500000,0.463210
19.03.2017,0.440000,0.500000,0.463210
20.03.2017,0.440000,0.500000,0.464480
21.03.2017,0.440000,0.500000,0.469370
22.03.2017,0.440000,0.500000,0.469160
23.03.2017,0.440000,0.500000,0.467070
24.03.2017,0.455000,0.500000,0.470380
25.03.2017,0.455000,0.500000,0.470380
26.03.2017,0.455000,0.500000,0.470380
27.03.2017,0.460000,0.500000,0.472350
28.03.2017,0.460000,0.500000,0.476180
29.03.2017,0.460000,0.500000,0.476330
30.03.2017,0.460000,0.500000,0.474190
31.03.2017,0.460000,0.500000,0.478490
01.04.2017,0.460000,0.500000,0.478490
02.04.2017,0.460000,0.500000,0.478490
03.04.2017,0.460000,0.500000,0.482870
04.04.2017,0.460000,0.500000,0.481380
05.04.2017,0.460000,0.500000,0.479510
06.04.2017,0.460000,0.500000,0.485870
07.04.2017,0.450000,0.490000,0.480190
08.04.2017,0.450000,0.490000,0.480190
09.04.2017,0.450000,0.490000,0.480190
10.04.2017,0.450000,0.490000,0.473890
11.04.2017,0.450000,0.490000,0.469310
12.04.2017,0.450000,0.490000,0.472190
13.04.2017,0.450000,0.490000,0.473530
14.04.2017,0.450000,0.490000,0.474620
15.04.2017,0.450000,0.490000,0.474620
16.04.2017,0.450000,0.490000,0.474620
17.04.2017,0.450000,0.490000,0.474620
18.04.2017,0.450000,0.490000,0.476280
19.04.2017,0.450000,0.490000,0.479550
20.04.2017,0.450000,0.490000,0.476850
21.04.2017,0.450000,0.490000,0.474270
22.04.2017,0.450000,0.490000,0.474270
23.04.2017,0.450000,0.490000,0.474270
24.04.2017,0.450000,0.490000,0.475410
25.04.2017,0.450000,0.490000,0.475640
26.04.2017,0.450000,0.490000,0.476890
27.04.2017,0.450000,0.490000,0.472160
28.04.2017,0.445000,0.485000,0.466050
29.04.2017,0.445000,0.485000,0.466050
30.04.2017,0.445000,0.485000,0.466050
01.05.2017,0.445000,0.485000,0.466050
02.05.2017,0.445000,0.485000,0.466050
03.05.2017,0.445000,0.485000,0.466110
04.05.2017,0.440000,0.480000,0.464570
05.05.2017,0.430000,0.470000,0.460050
06.05.2017,0.430000,0.470000,0.460050
07.05.2017,0.430000,0.470000,0.460050
08.05.2017,0.430000,0.470000,0.460050
09.05.2017,0.430000,0.470000,0.460050
10.05.2017,0.430000,0.470000,0.452860
11.05.2017,0.440000,0.480000,0.455490
12.05.2017,0.440000,0.480000,0.462720
13.05.2017,0.440000,0.480000,0.463130
14.05.2017,0.440000,0.480000,0.463130
15.05.2017,0.440000,0.480000,0.463130
16.05.2017,0.440000,0.480000,0.468320
17.05.2017,0.440000,0.480000,0.469840
18.05.2017,0.440000,0.480000,0.465600
19.05.2017,0.440000,0.480000,0.459270
20.05.2017,0.440000,0.480000,0.459270
21.05.2017,0.440000,0.480000,0.459270
22.05.2017,0.440000,0.480000,0.461330
23.05.2017,0.440000,0.480000,0.466240
24.05.2017,0.440000,0.480000,0.465110
25.05.2017,0.450000,0.480000,0.466750
26.05.2017,0.445000,0.480000,0.468640
27.05.2017,0.445000,0.480000,0.468640
28.05.2017,0.445000,0.480000,0.468640
29.05.2017,0.445000,0.480000,0.464190
30.05.2017,0.445000,0.480000,0.465310
31.05.2017,0.445000,0.480000,0.466280
01.06.2017,0.445000,0.480000,0.464130
02.06.2017,0.445000,0.480000,0.464670
03.06.2017,0.445000,0.480000,0.464670
04.06.2017,0.445000,0.480000,0.464670
05.06.2017,0.445000,0.480000,0.464670
06.06.2017,0.445000,0.480000,0.463610
07.06.2017,0.445000,0.480000,0.463110
08.06.2017,0.440000,0.480000,0.463090
09.06.2017,0.440000,0.480000,0.458870
10.06.2017,0.440000,0.480000,0.458870
11.06.2017,0.440000,0.480000,0.458870
12.06.2017,0.440000,0.480000,0.458310
13.06.2017,0.440000,0.480000,0.457360
14.06.2017,0.440000,0.480000,0.456780
15.06.2017,0.440000,0.480000,0.456160
16.06.2017,0.437000,0.470000,0.452740
17.06.2017,0.440000,0.470000,0.452740
18.06.2017,0.440000,0.470000,0.452740
19.06.2017,0.435000,0.470000,0.450670
20.06.2017,0.425000,0.460000,0.449000
21.06.2017,0.425000,0.460000,0.444440
22.06.2017,0.420000,0.460000,0.433730
23.06.2017,0.423000,0.460000,0.432690
24.06.2017,0.423000,0.460000,0.432690
25.06.2017,0.423000,0.460000,0.432690
26.06.2017,0.423000,0.460000,0.436350
27.06.2017,0.425000,0.460000,0.441290
28.06.2017,0.425000,0.460000,0.441290
29.06.2017,0.425000,0.460000,0.442900
30.06.2017,0.420000,0.460000,0.441720
01.07.2017,0.420000,0.460000,0.441720
02.07.2017,0.420000,0.460000,0.441720
