date,buy,sale,nb
01.01.2019,31.450000,32.200000,31.714138
02.01.2019,31.400000,32.150000,31.714138
03.01.2019,31.200000,32.050000,31.714138
04.01.2019,31.400000,31.900000,31.220257
05.01.2019,31.350000,32.000000,31.220257
06.01.2019,31.350000,32.000000,31.220257
07.01.2019,31.350000,32.000000,31.220257
08.01.2019,31.450000,32.150000,31.597029
09.01.2019,31.600000,32.350000,32.059157
10.01.2019,31.650000,32.450000,32.213903
11.01.2019,31.650000,32.550000,32.609616
12.01.2019,31.650000,32.450000,32.609616
13.01.2019,31.650000,32.450000,32.609616
14.01.2019,31.550000,32.450000,32.469826
15.01.2019,31.550000,32.300000,32.134747
16.01.2019,31.450000,32.200000,32.177763
17.01.2019,31.450000,32.200000,31.898883
18.01.2019,31.400000,32.100000,31.947101
19.01.2019,31.400000,32.100000,31.947101
20.01.2019,31.400000,32.100000,31.947101
21.01.2019,31.400000,32.100000,31.903745
22.01.2019,31.300000,32.100000,31.755196
23.01.2019,31.300000,32.000000,31.672934
24.01.2019,31.200000,31.800000,31.490811
25.01.2019,31.200000,31.800000,31.512701
26.01.2019,31.150000,31.750000,31.512701
27.01.2019,31.150000,31.750000,31.512701
28.01.2019,31.200000,31.800000,31.561492
29.01.2019,31.200000,31.800000,31.730733
30.01.2019,31.200000,31.800000,31.721252
31.01.2019,31.300000,31.950000,31.721790
01.02.2019,31.200000,31.800000,31.868815
02.02.2019,31.200000,31.800000,31.868815
03.02.2019,31.200000,31.800000,31.868815
04.02.2019,31.100000,31.800000,31.626355
05.02.2019,30.900000,31.500000,31.386415
06.02.2019,30.600000,31.200000,31.088670
07.02.2019,30.350000,30.900000,30.722882
08.02.2019,30.300000,30.950000,30.585383
09.02.2019,30.400000,30.950000,30.585383
10.02.2019,30.400000,30.950000,30.585383
11.02.2019,30.450000,30.900000,30.520732
12.02.2019,30.350000,30.900000,30.599571
13.02.2019,30.400000,30.800000,30.507665
14.02.2019,30.400000,30.900000,30.628400
15.02.2019,30.400000,30.900000,30.603844
16.02.2019,30.400000,30.900000,30.603844
17.02.2019,30.400000,30.900000,30.603844
18.02.2019,30.350000,30.850000,30.681129
19.02.2019,30.350000,30.850000,30.796203
20.02.2019,30.350000,30.850000,30.689470
21.02.2019,30.350000,30.850000,30.722714
