date,buy,sale,nb
01.01.2018,0.470000,0.500000,0.487030
02.01.2018,0.470000,0.500000,0.487030
03.01.2018,0.475000,0.500000,0.487030
04.01.2018,0.470000,0.500000,0.484210
05.01.2018,0.470000,0.500000,0.486340
06.01.2018,0.470000,0.500000,0.486340
07.01.2018,0.470000,0.500000,0.486340
08.01.2018,0.470000,0.500000,0.486340
09.01.2018,0.470000,0.500000,0.489640
10.01.2018,0.475000,0.500000,0.494390
11.01.2018,0.475000,0.500000,0.498100
12.01.2018,0.480000,0.505000,0.499090
13.01.2018,0.483000,0.507000,0.499090
14.01.2018,0.483000,0.507000,0.499090
15.01.2018,0.483000,0.507000,0.504160
16.01.2018,0.490000,0.510000,0.506910
17.01.2018,0.490000,0.510000,0.508130
18.01.2018,0.490000,0.510000,0.506540
19.01.2018,0.495000,0.515000,0.507010
20.01.2018,0.495000,0.515000,0.507010
21.01.2018,0.495000,0.515000,0.507010
22.01.2018,0.495000,0.515000,0.509720
23.01.2018,0.495000,0.515000,0.509940
24.01.2018,0.495000,0.515000,0.511680
25.01.2018,0.500000,0.520000,0.511900
26.01.2018,0.500000,0.520000,0.513960
27.01.2018,0.495000,0.520000,0.513960
28.01.2018,0.495000,0.520000,0.513960
29.01.2018,0.495000,0.520000,0.511360
30.01.2018,0.485000,0.520000,0.501800
31.01.2018,0.480000,0.520000,0.497570
01.02.2018,0.480000,0.520000,0.495580
02.02.2018,0.480000,0.520000,0.495360
03.02.2018,0.480000,0.520000,0.495360
04.02.2018,0.480000,0.520000,0.495360
05.02.2018,0.480000,0.520000,0.497620
06.02.2018,0.475000,0.510000,0.489910
07.02.2018,0.465000,0.490000,0.479920
08.02.2018,0.465000,0.490000,0.476170
09.02.2018,0.460000,0.490000,0.470300
10.02.2018,0.455000,0.490000,0.470300
11.02.2018,0.455000,0.490000,0.470300
12.02.2018,0.455000,0.490000,0.465150
13.02.2018,0.453000,0.485000,0.462630
14.02.2018,0.453000,0.485000,0.462170
15.02.2018,0.465000,0.485000,0.462840
16.02.2018,0.465000,0.490000,0.472860
17.02.2018,0.465000,0.490000,0.472860
18.02.2018,0.470000,0.490000,0.472860
19.02.2018,0.470000,0.500000,0.478940
20.02.2018,0.470000,0.500000,0.479410
21.02.2018,0.480000,0.490000,0.479000
22.02.2018,0.460000,0.490000,0.476370
23.02.2018,0.460000,0.490000,0.476950
24.02.2018,0.460000,0.490000,0.476950
25.02.2018,0.460000,0.490000,0.476950
26.02.2018,0.460000,0.490000,0.475480
27.02.2018,0.470000,0.500000,0.482940
28.02.2018,0.465000,0.495000,0.484060
01.03.2018,0.460000,0.495000,0.475490
02.03.2018,0.460000,0.490000,0.472580
03.03.2018,0.460000,0.490000,0.468320
04.03.2018,0.460000,0.490000,0.468320
05.03.2018,0.460000,0.490000,0.468320
06.03.2018,0.455000,0.480000,0.463780
07.03.2018,0.453000,0.475000,0.466320
08.03.2018,0.451000,0.474000,0.466320
09.03.2018,0.451000,0.474000,0.466320
10.03.2018,0.451000,0.474000,0.466320
11.03.2018,0.451000,0.474000,0.466320
12.03.2018,0.450000,0.470000,0.459390
13.03.2018,0.445000,0.465000,0.457930
14.03.2018,0.450000,0.465000,0.455180
15.03.2018,0.455000,0.475000,0.456890
16.03.2018,0.455000,0.470000,0.460770
17.03.2018,0.450000,0.470000,0.460770
18.03.2018,0.450000,0.470000,0.460770
19.03.2018,0.450000,0.470000,0.458380
20.03.2018,0.450000,0.470000,0.459340
21.03.2018,0.450000,0.470000,0.455800
22.03.2018,0.450000,0.470000,0.457100
23.03.2018,0.450000,0.470000,0.461890
24.03.2018,0.450000,0.470000,0.461890
25.03.2018,0.450000,0.470000,0.461890
26.03.2018,0.450000,0.470000,0.459930
27.03.2018,0.450000,0.470000,0.461450
28.03.2018,0.445000,0.465000,0.460100
29.03.2018,0.450000,0.465000,0.458740
30.03.2018,0.445000,0.470000,0.459530
31.03.2018,0.445000,0.470000,0.459530
01.04.2018,0.445000,0.470000,0.459530
02.04.2018,0.445000,0.470000,0.459390
03.04.2018,0.445000,0.470000,0.456680
04.04.2018,0.445000,0.470000,0.457610
05.04.2018,0.445000,0.470000,0.454660
06.04.2018,0.440000,0.460000,0.452700
07.04.2018,0.449000,0.460000,0.452700
08.04.2018,0.440000,0.460000,0.452700
09.04.2018,0.440000,0.460000,0.452700
10.04.2018,0.440000,0.460000,0.450040
11.04.2018,0.380000,0.460000,0.416480
12.04.2018,0.390000,0.460000,0.404700
13.04.2018,0.410000,0.450000,0.418690
14.04.2018,0.410000,0.450000,0.418690
15.04.2018,0.410000,0.450000,0.418690
16.04.2018,0.403000,0.450000,0.425270
17.04.2018,0.410000,0.450000,0.418910
18.04.2018,0.410000,0.450000,0.426570
19.04.2018,0.420000,0.450000,0.424790
20.04.2018,0.415000,0.450000,0.430930
21.04.2018,0.413000,0.450000,0.430930
22.04.2018,0.413000,0.450000,0.430930
23.04.2018,0.413000,0.445000,0.426900
24.04.2018,0.405000,0.440000,0.422980
25.04.2018,0.405000,0.440000,0.424510
26.04.2018,0.405000,0.440000,0.425440
27.04.2018,0.405000,0.440000,0.418990
28.04.2018,0.400000,0.440000,0.418990
29.04.2018,0.400000,0.440000,0.418990
30.04.2018,0.400000,0.440000,0.418990
01.05.2018,0.400000,0.440000,0.418990
02.05.2018,0.400000,0.430000,0.417620
03.05.2018,0.395000,0.430000,0.421860
04.05.2018,0.400000,0.430000,0.412560
05.05.2018,0.405000,0.430000,0.416220
06.05.2018,0.405000,0.430000,0.416220
07.05.2018,0.405000,0.430000,0.416220
08.05.2018,0.400000,0.430000,0.419200
09.05.2018,0.400000,0.430000,0.419200
10.05.2018,0.405000,0.430000,0.416130
11.05.2018,0.406000,0.430000,0.418920
12.05.2018,0.406000,0.430000,0.418920
13.05.2018,0.406000,0.430000,0.418920
14.05.2018,0.406000,0.430000,0.424360
15.05.2018,0.406000,0.430000,0.423700
16.05.2018,0.400000,0.430000,0.423330
17.05.2018,0.400000,0.430000,0.420650
18.05.2018,0.404000,0.430000,0.423620
19.05.2018,0.404000,0.430000,0.423620
20.05.2018,0.404000,0.430000,0.423620
21.05.2018,0.404000,0.430000,0.422140
22.05.2018,0.403000,0.430000,0.417120
23.05.2018,0.406000,0.430000,0.425580
24.05.2018,0.406000,0.430000,0.423440
25.05.2018,0.408000,0.430000,0.425140
26.05.2018,0.408000,0.430000,0.425140
27.05.2018,0.410000,0.430000,0.425140
28.05.2018,0.410000,0.430000,0.425140
29.05.2018,0.400000,0.430000,0.424050
30.05.2018,0.400000,0.430000,0.416640
31.05.2018,0.400000,0.430000,0.417550
01.06.2018,0.400000,0.430000,0.421200
02.06.2018,0.400000,0.430000,0.421200
03.06.2018,0.400000,0.430000,0.421200
04.06.2018,0.402000,0.430000,0.419800
05.06.2018,0.402000,0.430000,0.421980
06.06.2018,0.402000,0.430000,0.422000
07.06.2018,0.405000,0.430000,0.421930
08.06.2018,0.405000,0.430000,0.423400
09.06.2018,0.400000,0.430000,0.423400
10.06.2018,0.400000,0.430000,0.423400
11.06.2018,0.400000,0.430000,0.417060
12.06.2018,0.400000,0.430000,0.418510
13.06.2018,0.400000,0.430000,0.418450
14.06.2018,0.405000,0.430000,0.413910
15.06.2018,0.402000,0.430000,0.421190
16.06.2018,0.402000,0.430000,0.421190
17.06.2018,0.402000,0.430000,0.421190
18.06.2018,0.402000,0.430000,0.419810
19.06.2018,0.405000,0.430000,0.414740
20.06.2018,0.403000,0.430000,0.412790
21.06.2018,0.400000,0.425000,0.416170
22.06.2018,0.400000,0.425000,0.412390
23.06.2018,0.403000,0.425000,0.414910
24.06.2018,0.403000,0.425000,0.414910
25.06.2018,0.403000,0.425000,0.414910
26.06.2018,0.403000,0.425000,0.415790
27.06.2018,0.403000,0.425000,0.417090
28.06.2018,0.403000,0.425000,0.417090
29.06.2018,0.403000,0.425000,0.417090
30.06.2018,0.403000,0.425000,0.417090
01.07.2018,0.403000,0.425000,0.417090
02.07.2018,0.403000,0.425000,0.417000
03.07.2018,0.403000,0.425000,0.415470
04.07.2018,0.403000,0.425000,0.416000
05.07.2018,0.403000,0.425000,0.418150
06.07.2018,0.403000,0.425000,0.417790
07.07.2018,0.403000,0.425000,0.417790
08.07.2018,0.403000,0.425000,0.417790
09.07.2018,0.403000,0.425000,0.416910
10.07.2018,0.403000,0.425000,0.417760
11.07.2018,0.403000,0.425000,0.419720
12.07.2018,0.403000,0.425000,0.422350
13.07.2018,0.405000,0.425000,0.421630
14.07.2018,0.405000,0.425000,0.421630
15.07.2018,0.405000,0.425000,0.421630
16.07.2018,0.405000,0.425000,0.421120
17.07.2018,0.405000,0.425000,0.420960
18.07.2018,0.405000,0.425000,0.419980
19.07.2018,0.405000,0.425000,0.418170
20.07.2018,0.405000,0.425000,0.418370
