date,buy,sale,nb
01.01.2016,25.200000,25.700000,24.000667
02.01.2016,25.200000,25.700000,24.000667
03.01.2016,25.200000,25.700000,24.000667
04.01.2016,25.200000,25.700000,24.000667
05.01.2016,25.200000,25.700000,24.000667
06.01.2016,25.400000,25.900000,23.783691
07.01.2016,25.400000,25.900000,23.783691
08.01.2016,25.400000,25.900000,23.783691
09.01.2016,25.400000,25.900000,23.783691
10.01.2016,25.400000,25.900000,23.783691
11.01.2016,25.300000,25.840000,23.502697
12.01.2016,25.300000,25.840000,23.504365
13.01.2016,25.400000,25.900000,23.266758
14.01.2016,25.500000,26.000000,23.641960
15.01.2016,25.700000,26.200000,23.950773
16.01.2016,25.800000,26.300000,24.187399
17.01.2016,25.800000,26.300000,24.187399
18.01.2016,26.000000,26.500000,24.382961
19.01.2016,26.450000,26.950000,24.637118
20.01.2016,26.500000,27.500000,24.844282
21.01.2016,26.500000,27.250000,24.661043
22.01.2016,26.500000,27.300000,24.521735
23.01.2016,26.500000,27.300000,24.521735
24.01.2016,26.500000,27.300000,24.521735
25.01.2016,26.200000,27.000000,24.792164
26.01.2016,26.200000,27.000000,24.829818
27.01.2016,26.200000,26.900000,24.848956
28.01.2016,26.100000,26.800000,24.870474
29.01.2016,26.300000,26.900000,25.151769
30.01.2016,26.300000,26.900000,25.151769
31.01.2016,26.300000,26.900000,25.151769
01.02.2016,26.300000,26.900000,25.555029
02.02.2016,26.200000,26.800000,25.448377
03.02.2016,26.200000,26.800000,25.872756
04.02.2016,26.200000,26.800000,25.698375
05.02.2016,26.200000,26.900000,25.892673
06.02.2016,26.200000,26.900000,25.892673
07.02.2016,26.200000,26.900000,25.892673
08.02.2016,26.300000,26.900000,25.912994
09.02.2016,26.300000,26.900000,25.877397
10.02.2016,26.300000,26.900000,25.944535
11.02.2016,26.300000,26.900000,25.941180
12.02.2016,26.500000,27.100000,26.083668
13.02.2016,26.500000,27.100000,26.083668
14.02.2016,26.500000,27.100000,26.083668
