date,buy,sale,nb
01.01.2016,27.300000,28.300000,26.223129
02.01.2016,27.300000,28.300000,26.223129
03.01.2016,27.300000,28.300000,26.223129
04.01.2016,27.300000,28.300000,26.223129
05.01.2016,27.300000,28.300000,26.223129
06.01.2016,27.200000,28.200000,25.557954
07.01.2016,27.200000,28.200000,25.557954
08.01.2016,27.200000,28.200000,25.557954
09.01.2016,27.200000,28.200000,25.557954
10.01.2016,27.200000,28.200000,25.557954
11.01.2016,27.400000,28.400000,25.246597
12.01.2016,27.400000,28.400000,25.591553
13.01.2016,27.300000,28.300000,25.211859
14.01.2016,27.500000,28.300000,25.571144
15.01.2016,28.000000,28.600000,26.089577
16.01.2016,28.100000,28.700000,26.398127
17.01.2016,28.100000,28.700000,26.398127
18.01.2016,28.300000,28.800000,26.611564
19.01.2016,28.700000,29.400000,26.834749
20.01.2016,29.000000,30.000000,27.000766
21.01.2016,28.800000,29.800000,26.897800
22.01.2016,28.600000,29.600000,26.711526
23.01.2016,28.600000,29.600000,26.711526
24.01.2016,28.600000,29.600000,26.711526
25.01.2016,28.200000,29.200000,26.795371
26.01.2016,28.400000,29.400000,26.853448
27.01.2016,28.500000,29.500000,26.928814
28.01.2016,28.400000,29.400000,27.078972
29.01.2016,28.600000,29.600000,27.422974
30.01.2016,28.600000,29.600000,27.422974
31.01.2016,28.600000,29.600000,27.422974
01.02.2016,28.500000,29.500000,27.906092
02.02.2016,28.600000,29.400000,27.698014
03.02.2016,28.700000,29.400000,28.250462
04.02.2016,28.900000,29.600000,28.096033
05.02.2016,29.000000,30.100000,29.015329
06.02.2016,29.000000,30.100000,29.015329
07.02.2016,29.000000,30.100000,29.015329
08.02.2016,29.000000,30.000000,29.027736
09.02.2016,29.300000,30.000000,28.726498
10.02.2016,29.600000,30.300000,29.151280
11.02.2016,29.600000,30.300000,29.201986
12.02.2016,29.900000,30.700000,29.597138
13.02.2016,29.900000,30.700000,29.597138
14.02.2016,29.900000,30.700000,29.597138
15.02.2016,29.900000,30.600000,29.481227
16.02.2016,29.900000,30.600000,29.982613
17.02.2016,29.900000,30.600000,30.170306
18.02.2016,30.000000,30.600000,29.759522
19.02.2016,29.800000,30.400000,29.330761
20.02.2016,29.800000,30.400000,29.330761
21.02.2016,29.800000,30.400000,29.330761
