date,buy,sale,nb
01.01.2015,16.400000,16.530000,15.768556
02.01.2015,16.400000,16.530000,15.768556
03.01.2015,16.400000,16.530000,15.768556
04.01.2015,16.400000,16.530000,15.768556
05.01.2015,16.400000,16.530000,15.768556
06.01.2015,16.400000,16.530000,15.779566
07.01.2015,16.400000,16.530000,15.779566
08.01.2015,16.400000,16.530000,15.755631
09.01.2015,16.400000,16.530000,15.749587
10.01.2015,16.400000,16.530000,15.749587
11.01.2015,16.400000,16.530000,15.749587
12.01.2015,16.400000,16.520000,15.757965
13.01.2015,16.450000,16.520000,15.767906
14.01.2015,16.450000,16.520000,15.771240
15.01.2015,16.450000,16.520000,15.776095
16.01.2015,16.450000,16.530000,15.797967
17.01.2015,16.450000,16.530000,15.876430
18.01.2015,16.450000,16.530000,15.876430
19.01.2015,16.450000,16.530000,15.807737
20.01.2015,16.450000,16.530000,15.772208
21.01.2015,16.450000,16.530000,15.784755
22.01.2015,16.450000,16.530000,15.767642
23.01.2015,16.450000,16.530000,15.792050
24.01.2015,16.450000,16.530000,15.792050
25.01.2015,16.450000,16.530000,15.792050
26.01.2015,16.450000,16.530000,15.810005
27.01.2015,16.500000,16.590000,15.899591
28.01.2015,16.600000,16.620000,15.869445
29.01.2015,16.650000,16.670000,15.954336
30.01.2015,16.700000,16.740000,16.157817
31.01.2015,16.700000,16.740000,16.157817
01.02.2015,16.700000,16.740000,16.157817
02.02.2015,16.750000,16.800000,16.146996
03.02.2015,16.850000,16.890000,16.241449
04.02.2015,17.000000,17.020000,16.728929
05.02.2015,17.200000,17.239000,17.999763
06.02.2015,22.500000,24.500000,23.130580
07.02.2015,22.500000,24.500000,23.130580
08.02.2015,22.500000,24.500000,23.130580
09.02.2015,22.900000,24.900000,24.956198
10.02.2015,24.000000,24.930000,24.840495
11.02.2015,23.500000,25.500000,25.558067
12.02.2015,24.500000,26.000000,25.099142
13.02.2015,24.500000,26.000000,25.918523
14.02.2015,24.500000,26.000000,25.918523
15.02.2015,24.500000,26.000000,25.918523
16.02.2015,24.500000,25.900000,26.049893
17.02.2015,24.500000,26.000000,26.358713
18.02.2015,25.000000,26.500000,26.799674
19.02.2015,26.000000,27.300000,27.357992
20.02.2015,26.500000,27.500000,27.858494
21.02.2015,26.500000,27.500000,27.858494
22.02.2015,26.500000,27.500000,27.858494
23.02.2015,28.000000,29.900000,28.348066
24.02.2015,29.500000,33.000000,28.291218
25.02.2015,26.000000,33.500000,28.046032
26.02.2015,28.000000,32.000000,30.010175
27.02.2015,27.500000,31.500000,27.763120
28.02.2015,27.500000,31.500000,27.763120
01.03.2015,27.500000,31.500000,27.763120
02.03.2015,26.000000,30.000000,26.858114
03.03.2015,24.000000,28.000000,24.820658
04.03.2015,21.000000,25.000000,23.771263
05.03.2015,24.000000,26.000000,23.090564
06.03.2015,25.000000,29.000000,22.897045
07.03.2015,25.000000,29.000000,22.897045
08.03.2015,25.000000,29.000000,22.897045
09.03.2015,25.000000,29.000000,22.897045
